position_id,fen,engine,best_move,evaluation_cp,time_taken,nodes,depth_reached
83,rnbqk2r/p1p2p1p/5np1/1p1pp3/3P4/b1N1P3/1PPQNPPP/1RB1KB1R w Kkq - 0 8,Stockfish,b2a3,505,0.009169340133666992,11839,15
84,2bqkbnr/1pppp1p1/r4p2/p4n1p/1P4PP/2P5/P2PPPN1/R1BQKBNR b KQk - 0 8,RubiChess,f5d6,-51,0.05884861946105957,110612,15
84,2bqkbnr/1pppp1p1/r4p2/p4n1p/1P4PP/2P5/P2PPPN1/R1BQKBNR b KQk - 0 8,Stockfish,f5d6,-38,0.47323060035705566,474442,15
85,rnbq2nr/p1ppk1bp/4pp2/1p4p1/2P1P3/5PP1/PP1P3P/RNBQKBNR w KQ - 3 8,RubiChess,c4b5,213,0.12473154067993164,210732,15
85,rnbq2nr/p1ppk1bp/4pp2/1p4p1/2P1P3/5PP1/PP1P3P/RNBQKBNR w KQ - 3 8,Stockfish,c4b5,201,0.045526981353759766,42512,15
86,rn1qkbnr/p2pp2p/b7/1pp2pp1/6P1/1P2P2B/P1PPQP1P/RNB1K1NR b KQkq - 1 6,RubiChess,f8g7,129,0.07749557495117188,135192,15
86,rn1qkbnr/p2pp2p/b7/1pp2pp1/6P1/1P2P2B/P1PPQP1P/RNB1K1NR b KQkq - 1 6,Stockfish,f8g7,198,0.11124968528747559,109778,15
87,1rbqkbnr/p3pp2/2n3p1/1Ppp3Q/2B1PP2/6PN/1PPP3P/RNB1K2R w KQk - 1 11,RubiChess,h5h8,372,0.3501455783843994,683831,15
87,1rbqkbnr/p3pp2/2n3p1/1Ppp3Q/2B1PP2/6PN/1PPP3P/RNB1K2R w KQk - 1 11,Stockfish,h5h8,328,0.03370785713195801,48351,15
88,rnb1kbn1/p1pp1pp1/1p5r/2q1pP1p/8/7P/PP1PP1PR/RNBQKBN1 w Qq - 0 7,RubiChess,g1f3,-364,0.14132952690124512,240599,15
88,rnb1kbn1/p1pp1pp1/1p5r/2q1pP1p/8/7P/PP1PP1PR/RNBQKBN1 w Qq - 0 7,Stockfish,h2h1,-348,0.0587005615234375,57818,15
89,r2qkbr1/pb1p1ppp/4pn2/1Np3N1/8/1P2KP2/n1PPP1PP/1RBQ1B1R w q - 0 10,RubiChess,e3f2,-230,0.0559079647064209,106248,15
89,r2qkbr1/pb1p1ppp/4pn2/1Np3N1/8/1P2KP2/n1PPP1PP/1RBQ1B1R w q - 0 10,Stockfish,e3f2,-224,0.038544654846191406,27458,15
90,r2qk1nr/ppp1bp1p/2n3p1/3ppb2/2N4P/5PP1/PPPPP3/1RBQKBNR w Kkq - 0 7,RubiChess,c4e3,-246,0.07358741760253906,114487,15
90,r2qk1nr/ppp1bp1p/2n3p1/3ppb2/2N4P/5PP1/PPPPP3/1RBQKBNR w Kkq - 0 7,Stockfish,c4e3,-254,0.07928180694580078,72863,15
